# Autocorrelation time, Mean absolute spin, energy per spin, magnetic susceptibility,specific heat susceptibility, and their standard deviations per temperature.
1.118196459507450754e+03,1.592899616477183145e+00,9.826130829281015666e-01,7.293254906203559340e-04,-2.916777622516597113e+00,3.427914055711667705e-03,1.704694455919586460e-02,4.889081596733865429e-03,1.876227146969464410e-01,4.994796225019576541e-02
1.475946589304540566e+03,4.017179205622380955e+00,8.861721034182606926e-01,2.351097492732535238e-03,-2.508405448514362313e+00,8.997706883097986511e-03,1.244739971976827064e-01,3.174551167505736127e-02,6.190487079596497244e-01,1.593617216047081564e-01
1.900434471332974226e+03,7.178276098822387041e+00,6.916196523292302833e-01,4.338373148550088432e-03,-1.826648849014767206e+00,1.299046179062166365e-02,2.930910414834581035e-01,1.135785412313868592e-01,6.741949514978591296e-01,2.372190188235798192e-01
1.020468168816558318e+03,2.253292185591202923e+00,4.873260530930813572e-01,4.457415494333104994e-03,-1.227931732605989756e+00,1.163088575278416019e-02,2.542688239409934270e-01,8.268066595495109083e-02,3.440322094835941424e-01,8.683014207176618926e-02
1.486011697330313382e+03,3.285272166593331100e+00,3.527740578734858135e-01,4.605734460462487800e-03,-8.711759383879166263e-01,1.024744978072825684e-02,2.323137260374328883e-01,6.947441102371339217e-02,1.942970519562020604e-01,6.964675979769158198e-02
2.716069286127737996e+03,1.433550147876501946e+01,2.719132731461239572e-01,5.041659795231568514e-03,-6.741166772774107585e-01,1.020301271622584688e-02,2.632450357028338073e-01,5.602952998190856293e-02,1.511865864049850849e-01,2.863739087989192536e-02
1.086284814754574427e+03,2.561511871033044230e+00,2.121445996639893250e-01,4.781945818628551351e-03,-5.402557031036238078e-01,9.766279985008700579e-03,1.799669533891893602e-01,6.928425599813660407e-02,9.943062570597527294e-02,3.626070585163568283e-02
1.940004662292249350e+03,8.216249283083559618e+00,1.786297421490833925e-01,4.733305191709946680e-03,-4.483099136559360876e-01,9.504905142918143590e-03,1.739257269051380228e-01,2.209808263270855375e-02,7.644680630651289055e-02,6.887325618518567658e-03
8.608104107095288100e+02,2.333893779501414745e+00,1.529874825743494093e-01,4.901808757515868295e-03,-4.023146911142089777e-01,9.195375797453253161e-03,1.469933585553254152e-01,2.683477482823298094e-02,5.367993221413219773e-02,1.447204934554067318e-02
8.200319713196049634e+02,1.360893060345938155e+00,1.292626579812946042e-01,4.382193662892907605e-03,-3.377997960766779273e-01,8.531982121540269623e-03,1.077691407503425375e-01,2.843266726685749271e-02,3.744562923108853830e-02,1.080187993152483851e-02
8.441316020342482034e+02,3.357329577822649291e+00,1.212871645523800057e-01,4.354569913268649048e-03,-3.098506013788110414e-01,8.312438359186252040e-03,1.092549241309102581e-01,3.378077417478558830e-02,3.187184774889238736e-02,9.892335926714651562e-03
6.555615922596922474e+02,2.662163849804726645e+00,1.084320417969643902e-01,4.649608967031751069e-03,-2.839958177611675016e-01,8.678359316780910604e-03,9.873721221034234552e-02,2.621687228770073000e-02,2.827803966667446350e-02,8.895014763020974227e-03
6.005225550764399713e+02,6.147527519749989011e+00,9.897707745004843960e-02,3.890945925227225384e-03,-2.596644070227052126e-01,7.256900551441252192e-03,6.764816646951141155e-02,1.585654193141490531e-02,1.802212164429469604e-02,2.962087882919514376e-03
6.640216038427047351e+02,8.181273522832447354e-01,8.415489584575255866e-02,4.768868746165038502e-03,-2.313139812880028179e-01,7.936086087063439973e-03,9.251066900477170063e-02,2.602110889853363057e-02,1.782678625251648066e-02,5.253424316939593955e-03
3.983853510235788349e+02,1.816841119702155227e+00,8.308018687027157734e-02,4.513161156323323986e-03,-2.243401666492347013e-01,8.437805820451026173e-03,6.412443680917724598e-02,2.253501504512840994e-02,1.462560859895672104e-02,2.600796515955087953e-03
6.661134614886044574e+02,2.268768337598281448e+00,7.878176759004705543e-02,4.205871585131423264e-03,-2.080443456113628964e-01,7.960597776098421452e-03,6.412974610190876057e-02,1.633163209527074486e-02,1.379437546860872409e-02,3.058803032917137028e-03
4.304148401163249673e+02,1.322130151051875036e+00,7.284251796994119232e-02,4.322035694941553201e-03,-1.970530425873488201e-01,7.594055200351372374e-03,6.696813074429323887e-02,1.966205517875980330e-02,1.139784734758741633e-02,4.710756656082492125e-03
1.339516116382765176e+03,5.798336962755541890e+00,6.370691107679084253e-02,4.081145105971778660e-03,-1.763953757836765057e-01,7.406807299773543289e-03,5.939437610094557701e-02,1.402790364112641366e-02,1.054907439454147444e-02,2.201452422862505438e-03
4.678069565877213449e+02,2.251246896135410402e+00,6.054762837869934189e-02,4.033014196733498979e-03,-1.565383176571184254e-01,7.026559930568213562e-03,5.032174129561796383e-02,1.225821788606710865e-02,7.900425638456085725e-03,1.676041723268331587e-03
