# Autocorrelation time, Mean absolute spin, energy per spin, magnetic susceptibility,specific heat susceptibility, and their standard deviations per temperature.
7.801336897384946951e+02,3.303527361047803090e+00,9.836305613416651550e-01,7.349602466644043937e-04,-2.922615161387954519e+00,3.289514342241964262e-03,1.781374986727923826e-02,8.367751363796728514e-03,1.793957849677916827e-01,8.077293004990060421e-02
1.324821255443680457e+03,3.765311442815354237e+00,8.831428661288546200e-01,2.174059290337850437e-03,-2.498864336148197030e+00,8.156708246056819378e-03,1.072311202304480487e-01,2.723771251469904453e-02,5.086885651491777072e-01,1.215681442603689516e-01
1.391247206670469041e+03,4.885805333503943082e+00,6.851677613156154090e-01,3.911169337748381276e-03,-1.811919284489927673e+00,1.173957024530461121e-02,2.337567709402510463e-01,1.097601416283401216e-01,5.244243846239889928e-01,2.503180234278968297e-01
7.217188535151615724e+03,2.137356520590255826e+01,4.800488918178564823e-01,4.818847731662659513e-03,-1.211395911819606042e+00,1.226129733264237805e-02,3.177495703197962817e-01,5.538736497153069760e-02,4.108185673981364916e-01,5.623999536094659996e-02
1.032727754829794549e+03,2.766586382778666753e+00,3.558296029560591989e-01,5.089000452522059528e-03,-8.862819217074670020e-01,1.165149075115315923e-02,2.443151990390271810e-01,1.205700888369933832e-01,2.172728835433509198e-01,1.063220340775827000e-01
1.150991269018918274e+03,2.130307863030750593e+00,2.658159312132823970e-01,4.836867738812970774e-03,-6.722769882944081843e-01,1.030035838075917150e-02,2.155671593135453923e-01,5.327483716423998122e-02,1.362505836854196462e-01,4.152442714608221841e-02
8.887015011612365925e+02,1.737583792412572992e+00,2.120372206711004515e-01,4.505278855846737811e-03,-5.448409533655435011e-01,8.949532519205312051e-03,1.685851895227584440e-01,4.284783128260758606e-02,8.550419252177471341e-02,1.873046742219212218e-02
6.981270892463232940e+02,2.542756835879168786e+00,1.797399956828420742e-01,4.523382326733461738e-03,-4.599770215788265282e-01,8.813732199501924866e-03,1.356850996686182198e-01,3.647580877581836634e-02,5.945072862281627901e-02,1.230854819365815971e-02
7.980367368086845090e+02,4.753244097170705729e+00,1.530257858811162330e-01,4.328261679320221517e-03,-3.971670512967777622e-01,8.240660985541157710e-03,1.189580431466918248e-01,3.493726105081283034e-02,4.556602709362125164e-02,7.222100248300536776e-03
6.542652780378197122e+02,2.889855814219230545e+00,1.282252854969966882e-01,4.634987092421875843e-03,-3.439274451800125587e-01,8.799550303820818931e-03,1.220701434967989690e-01,4.892867345394616430e-02,4.078423072305460001e-02,1.606729779433478666e-02
6.483594507873257271e+02,2.068715192169313433e+00,1.183213370693126931e-01,4.416299282049068395e-03,-3.084044540414556668e-01,7.892825503498509393e-03,1.112619493209632687e-01,2.983912918272132661e-02,2.989698396749694218e-02,5.275724168739724315e-03
5.349294219322244999e+02,1.162805278001897369e+00,1.207470501101542970e-01,4.355888456400580991e-03,-3.071104256487550144e-01,8.410349597226213919e-03,9.649492378088063427e-02,4.672599528072923086e-02,2.782011855701056399e-02,8.087619513269368732e-03
9.437748118555198289e+02,2.615087334812174813e+00,9.495245831916872270e-02,4.243946292433881107e-03,-2.524096811079765135e-01,7.732049712122645094e-03,8.609179266476070513e-02,1.736200103745046130e-02,2.102271395978475704e-02,4.082265202678664502e-03
8.509724844042220866e+02,3.845362737672889608e+00,8.873765491037108322e-02,4.211813381122769644e-03,-2.293042682060999760e-01,7.329958125686060651e-03,7.770684219573106843e-02,2.634165270869814543e-02,1.615671172865138644e-02,2.292070747546187930e-03
6.341464473916224733e+02,5.220152838092705139e+00,8.546168352026702053e-02,4.575259579915514838e-03,-2.241468617698142707e-01,7.648234505937436326e-03,8.132021254226053097e-02,2.410139405557776282e-02,1.372256190264079315e-02,4.044616000103923824e-03
6.709313477797526275e+02,1.917619638559610928e+00,7.518688957616558033e-02,3.809029380229531254e-03,-1.987703750626208521e-01,7.024880538823535976e-03,5.767478690482097381e-02,1.525817120878697475e-02,1.204870541920806566e-02,2.007683258028682312e-03
6.151191352491273392e+02,5.674682010200631233e+00,7.253551179662258430e-02,4.078904173553559061e-03,-1.976905760238077403e-01,7.501877865156279628e-03,6.055090058926434343e-02,1.741212798985987409e-02,1.160168311150709675e-02,3.573402875193303074e-03
5.119498284538759663e+02,2.783189745225703060e+00,6.544592303205416794e-02,4.099362146866789187e-03,-1.843868744828334461e-01,7.036973272014059033e-03,5.977451453196103159e-02,2.441287124712729351e-02,9.231911507961758356e-03,3.252209855186302678e-03
7.762227813719800906e+02,4.154348464914594530e+00,6.452623404601762203e-02,4.163704312367293332e-03,-1.664681063497431557e-01,7.768802117044850374e-03,4.987999795219893312e-02,1.404394312570017046e-02,9.624749471895989450e-03,1.889009784606823176e-03
