# Autocorrelation time, Mean absolute spin, energy per spin, magnetic susceptibility,specific heat susceptibility, and their standard deviations per temperature.
3.406199249576396596e+03,5.077648926361698400e+00,9.992948890805336548e-01,8.595759116993951599e-05,-1.997259822015082342e+00,3.272605478642854129e-04,1.459930770349634034e-03,5.225520886263056424e-04,2.114263402968645164e-02,6.955667551047256016e-03
5.682718478829600826e+03,1.067790864307173671e+01,9.947325308254324483e-01,2.789039473076216648e-04,-1.980135512019470800e+00,1.004480403490831328e-03,1.117211428783933952e-02,2.781060212105380264e-03,1.112816127692982937e-01,2.578607365558557157e-02
2.978971206036498188e+03,6.377486443877994127e+00,9.804611085235209744e-01,5.847804732886630573e-04,-1.931290450953981441e+00,1.802110806736690685e-03,3.340009379895411690e-02,1.287450284886260121e-02,2.073423577809007379e-01,5.884848738664077289e-02
8.386913163261488080e+03,8.914954268210943056e+00,9.419235364649509723e-01,1.116313658203961891e-03,-1.815161842306273199e+00,2.876030992253092097e-03,1.219337979405537703e-01,7.097059953692297363e-02,4.375411564646252138e-01,2.346749613252776812e-01
3.864572596300475561e+04,7.281747663427512407e+01,7.863745216279618422e-01,5.400932505344733722e-03,-1.542810337044127289e+00,5.577159357305561810e-03,1.807119015147126806e+00,8.635964974481522560e-01,1.101879554307965581e+00,2.796828317781987483e-01
5.320791006765332713e+04,5.697998687806311580e+01,3.186774050469948910e-02,1.740696136188003146e-02,-1.102022991134774754e+00,5.062140266128266688e-03,1.509631699980324449e+01,5.259976757999743846e+00,8.035604624568163379e-01,1.106647325227820555e-01
3.837446495040204900e+04,5.483369061189227267e+01,7.240965140711279682e-03,9.287414880525719091e-03,-9.088158279767153402e-01,4.433834314453271794e-03,5.045014011182049174e+00,1.379534787461542900e+00,4.881271155069399903e-01,6.797253686178564291e-02
1.525785638641236983e+04,1.518131558049882734e+01,9.220819774738896191e-03,6.057597442655987020e-03,-7.788821046215551602e-01,4.008585750047801918e-03,2.008069100403963692e+00,6.866492718401764339e-01,3.295369084130866932e-01,3.663058557193258485e-02
5.518857922375706949e+03,6.439488319882436862e+00,1.159163593864659869e-03,6.411799378390391213e-03,-6.837172218849941752e-01,4.114474697149759705e-03,1.901956472027041212e+00,1.091634658304456718e+00,2.780204469485909602e-01,8.338132080355191433e-02
8.653246375963104583e+03,1.409238327268972135e+01,1.706863471619726041e-02,5.089840082005941090e-03,-6.158246009080415861e-01,3.866580008961649235e-03,1.107276964345160319e+00,3.720337695423106550e-01,2.101680428267948264e-01,4.013601291307664770e-02
7.311290687231413358e+03,1.493609247917409810e+01,7.248708972862993698e-04,4.584783254353199354e-03,-5.574238154222284081e-01,3.627209910529396834e-03,9.793388585285771608e-01,4.162112154836463129e-01,1.579745719803410109e-01,3.012630541337250195e-02
